#name, A, B, C, D, E, F
NODE_0000080, 0.9997702614590351, 4.773951873922238e-05, 7.129632428376821e-07, 6.963927463105417e-07, 0.00016894841496350343, 1.1641251272991432e-05
|A/cattle/USA/24-011574-001/2024|H5N1|NA||B3.13|cattle|Idaho|2024-04-22, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000081, 0.9997702615198497, 4.7739517408084935e-05, 7.129632389517596e-07, 6.963927424742573e-07, 0.00016894835554300282, 1.1641251217690707e-05
|A/cattle/USA/24-012341-012/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000082, 0.9997702622416285, 4.773949378746325e-05, 7.129631913424541e-07, 6.96392695461688e-07, 0.00016894765852324596, 1.1641250173928495e-05
|A/cattle/USA/24-013710-008/2024|H5N1|NA|||cattle|USA|2024-04-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000083, 0.9997702708645456, 4.773907098593591e-05, 7.129625772650715e-07, 6.963920896366491e-07, 0.0001689394826241884, 1.1641227177311562e-05
|A/cattle/USA/24-012341-001/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-01, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000084, 0.9997703749556672, 4.7731459711845e-05, 7.129531232530903e-07, 6.963828124560726e-07, 0.00016884358772147233, 1.1640660963766128e-05
|A/cattle/USA/24-012341-007/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000085, 0.9997716524331263, 4.759394889858153e-05, 7.127159788553888e-07, 6.961524051629256e-07, 0.00016771897463936628, 1.1625774951649943e-05
|A/cattle/USA/24-011573-021/2024|H5N1|NA||B3.13|cattle|Idaho|2024-04-22, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000086, 0.9997877548864991, 4.5104465334152295e-05, 7.016624705893439e-07, 6.85430977169525e-07, 0.00015453294237636564, 1.1220612342745096e-05
|A/cattle/USA/24-011573-007/2024|H5N1|NA||B3.13|cattle|Idaho|2024-04-22, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/USA/24-011573-002/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-02, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000087, 0.9411402949948189, 0.05824963065859402, 8.442558198650883e-06, 8.513428515579936e-06, 0.0004757564937171493, 0.0001173618661556642
|A/cat/Texas/24-009311-004/2024|H5N1|NA||B3.13|domestic-mammal|Texas|2024-03-16, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
